CustomerID,P Churn_Avg
9592-ERDKV,0.2609658624
0396-HUJBP,0.2606036955
9618-LFJRU,0.2605746488
9821-BESNZ,0.2605280959
3703-TTEPD,0.260473794
0786-IVLAW,0.2601567331
5702-SKUOB,0.2601298093
9571-EDEBV,0.2600408252
4710-NKCAW,0.2597171105
0607-MVMGC,0.2596152857
2108-GLPQB,0.2593379518
1116-DXXDF,0.2592187637
1360-JYXKQ,0.2592098037
6743-HHQPF,0.2591010042
6394-HHHZM,0.2588998806
0130-SXOUN,0.2588414085
9501-UKKNL,0.2587013943
2546-KZAAT,0.2586852006
7109-MFBYV,0.2586566896
0247-SLUJI,0.2586370509
3675-EQOZA,0.2585030444
1015-OWJKI,0.2583467267
9426-SXNHE,0.2578692399
7502-BNYGS,0.2577896603
4522-XRWWI,0.2577142305
9970-QBCDA,0.2576438842
3936-QQFLL,0.2574297276
9962-BFPDU,0.2572966702
5760-WRAHC,0.2571255373
9470-XCCEM,0.256496143
9513-DXHDA,0.2559718646
8474-UMLNT,0.2557801696
4869-EPIUS,0.2556884172
6088-BXMRG,0.2556474969
8591-NXRCV,0.2555706457
5619-PTMIK,0.2555615906
1153-GNOLC,0.2552752334
9795-VOWON,0.255060854
6211-WHMYA,0.2544043241
0100-DUVFC,0.2543560261
6497-TILVL,0.2543470865
7361-YPXFS,0.2543294385
8200-KLNYW,0.2542896837
5985-BEHZK,0.2541754886
2308-STERM,0.2541136946
6341-JVQGF,0.2536720622
8878-RYUKI,0.2536663249
5067-DGXLL,0.2535446477
8150-QUDFX,0.2533037943
0114-RSRRW,0.2531169465
5156-UMKOW,0.2531144203
3308-MHOOC,0.2527025018
7088-FBAWU,0.2525601654
3570-YUEKJ,0.2522353285
6921-OZMFH,0.2521079045
5701-SVCWR,0.2517253774
6322-PJJDJ,0.2515197064
7156-MXBJE,0.2514665592
9700-ISPUP,0.2514474996
4827-USJHP,0.2513416992
2001-MCUUW,0.2506941738
1591-MQJTP,0.2506612391
6655-LHBYW,0.2504853593
1796-JANOW,0.2504342716
2346-DJQTB,0.2503974139
6778-JFCMK,0.2503129264
2266-SJNAT,0.2503036414
4468-YDOVK,0.2498666421
9364-YKUVW,0.2497489605
2186-QZEYA,0.2496297175
3977-QCRSL,0.2494702846
4683-WYDOU,0.2494070243
3038-PQIUY,0.2493186081
9101-NTIXF,0.2491252171
0699-NDKJM,0.2489144741
0178-CIIKR,0.2483812412
0840-DCNZE,0.2483554853
4697-LUPSU,0.2481730545
0002-ORFBO,0.2480932345
2252-ISRNH,0.248081138
5832-TRLPB,0.2479210028
4945-RVMTE,0.2474859093
1355-KUSBG,0.247390708
2908-ZTPNF,0.2473810132
2599-CZABP,0.2471692557
8627-ZYGSZ,0.2470430184
7519-JTWQH,0.2469890874
0366-NQSHS,0.2468498339
1347-KTTTA,0.2464785807
0030-FNXPP,0.2463391044
6128-DAFVY,0.2460955266
3638-DIMPH,0.246014697
0186-CAERR,0.2456545155
1346-PJWTK,0.2454084854
5168-MQQCA,0.2452568435
7219-TLZHO,0.245236971
0655-YDGFJ,0.2448964218
2087-QAREY,0.2448188001
5985-TBABQ,0.2447848496
6281-FKEWS,0.2446896105
9701-CDXHR,0.2446418337
2928-HLDBA,0.2446033535
3806-YAZOV,0.244549304
1423-BMPBQ,0.2443997062
9972-VAFJJ,0.2443876855
3402-XRIUO,0.2443740916
0096-FCPUF,0.2442660785
2371-KFUOG,0.2441669989
2586-CWXVV,0.244029249
7521-AFHAB,0.2437476748
5032-USPKF,0.243722301
1925-LFCZZ,0.2433858036
1099-BTKWT,0.2431458521
7833-PKIHD,0.2427326186
4939-KYYPY,0.2426555599
9374-YOLBJ,0.2425634791
2000-MPKCA,0.2425384679
6475-VHUIZ,0.242332265
2791-SFVEW,0.2422898385
4923-ADWXJ,0.2421148116
6734-CKRSM,0.2420905827
3339-EAQNV,0.2420571906
1530-ZTDOZ,0.2419637427
0816-TSPHQ,0.2418143218
5919-VCZYM,0.241404427
3272-VUHPV,0.2411335082
1159-WFSGR,0.2410449138
7188-CBBBA,0.2409550177
4397-FRLTA,0.2409070028
5120-ZBLAI,0.2407453581
1991-VOPLL,0.2406078266
4833-QTJNO,0.2405135439
5697-GOMBF,0.2404849683
7013-PSXHK,0.2403167219
8904-OPDCK,0.2403054098
3173-NVMPX,0.2402816116
5274-XHAKY,0.2402801872
0564-MUUQK,0.2396940095
7296-PIXQY,0.2393834585
5229-DTFYB,0.2393401014
2252-JHJGE,0.2392434853
3160-TYXLT,0.2392244341
7234-KMNRQ,0.2389987918
7025-IWFHT,0.23870256
7576-ASEJU,0.2386945678
8597-CWYHH,0.2385131533
0909-SDHNU,0.2382712311
2259-OUUSZ,0.2380686026
3374-TTZTK,0.2378887137
2233-FAGXV,0.237802447
7459-IMVYU,0.237693003
0384-RVBPI,0.2376425033
7036-ZZKBD,0.2375293044
3221-CJMSG,0.2366935464
0308-GIQJT,0.2366638457
4726-DLWQN,0.2360978726
6806-YDEUL,0.2356629967
4075-JFPGR,0.2356527461
3733-ZEECP,0.2356054995
9779-DPNEJ,0.2355435952
6008-NAIXK,0.2355280805
3167-SNQPL,0.235222388
6261-LHRTG,0.2349552757
5968-XQIVE,0.23486525
2812-SFXMJ,0.2347348214
3528-HFRIQ,0.2342878101
8439-LTUGF,0.2342748258
4431-EDMIQ,0.2340524011
2363-BJLSL,0.2338415548
5294-IMHHT,0.2338264457
3642-GKTCT,0.2336971521
6483-OATDN,0.2336943643
5989-OMNJE,0.2333383047
7742-MYPGI,0.2333083996
3327-YBAKM,0.2332624269
5353-WILCI,0.2331423868
0898-XCGTF,0.2330389384
2773-OVBPK,0.2330182917
9837-FWLCH,0.2330158109
9518-IMLHK,0.2329384246
7049-GKVZY,0.2328666529
1891-QRQSA,0.2328075486
3126-WQMGH,0.2327572007
5141-ZUVBH,0.2326252793
1563-IWQEX,0.232437809
5693-PIPCS,0.2324018117
2055-SIFSS,0.2323223767
1208-NBVFH,0.2322058429
6873-UDNLD,0.2320087498
1840-BIUOG,0.2319635423
0725-CXOTM,0.2319011048
3893-JRNFS,0.2317869923
4291-HPAXL,0.2312553257
8819-ZBYNA,0.2304581849
7811-JIVPF,0.2302771787
8894-JVDCV,0.2301092632
9798-DRYDS,0.2300290882
9391-DXGGG,0.229971638
1137-DGOWI,0.2297497158
0927-CNGRH,0.2295130584
8044-BGWPI,0.229505059
0824-VWDPO,0.2294786227
4459-BBGHE,0.2294130571
9488-FYQAU,0.2284903131
6738-ISCBM,0.2283935371
1386-ZIKUV,0.2283807949
2229-VWQJH,0.2281772557
1919-RTPQD,0.2279070656
9115-YQHGA,0.2278895782
4654-DLAMQ,0.22784119
3466-BYAVD,0.2278094725
8091-TTVAX,0.227581457
9609-BENEA,0.2271340282
1641-RQDAY,0.2269118217
8268-YDIXR,0.226845026
0409-WTMPL,0.2268089547
5067-XJQFU,0.226557843
8707-RMEZH,0.2263380446
0811-GSDTP,0.2259920727
6080-TCMYC,0.2257863523
4785-NKHCX,0.2255484634
6507-DTJZV,0.2254959164
6035-BXTTY,0.2251787881
1855-CFULU,0.2250412444
8944-AILEF,0.2245861053
0265-PSUAE,0.2245514119
6794-HKIAJ,0.2243678091
7531-GQHME,0.2243185903
1518-OMDIK,0.2242777908
0027-KWYKW,0.2242626472
8261-GWDBQ,0.2241469092
8847-GEOOQ,0.2239173138
4558-CGYCZ,0.2231993953
1845-CSBRZ,0.2229023388
2801-NISEI,0.2228098543
9691-HKOVS,0.2222803116
0484-FFVBJ,0.2215246349
5850-BDWCY,0.2214346538
4759-PXTAN,0.221333001
5730-RIITO,0.2212268773
2155-AMQRX,0.2209988681
7838-LAZFO,0.220998081
6402-SSEJG,0.2207455622
0623-EJQEG,0.2205905155
7740-BTPUX,0.2204159563
1335-HQMKX,0.2199846178
6733-LRIZX,0.2197837755
9512-PHSMG,0.219697408
7964-VEXDG,0.2196656118
9853-JFZDU,0.219553361
5240-CAOYT,0.219502582
7176-WRTNX,0.2195011073
5268-DSMNQ,0.2194794366
9367-OIUXP,0.2193427506
9342-VNIMQ,0.2192824397
5934-RMPOV,0.2192629673
2055-BFOCC,0.2192374195
8205-MQUGY,0.2191182018
4676-MQUEA,0.2185604103
3845-JHAMY,0.2183634673
7964-YESJC,0.2182417
9054-FOWNV,0.2182111775
5590-ZSKRV,0.218150701
0068-FIGTF,0.2179261894
2967-MXRAV,0.217911252
7089-XXAYG,0.2178576892
5982-FPVQN,0.2178571297
3097-PYWXL,0.2178168578
1708-PBBOA,0.2178003268
2159-TURXX,0.2168614571
2673-CXQEU,0.216803128
3229-USWAR,0.216600674
5533-RJFTJ,0.2165960296
4926-UMJZD,0.2165683829
0440-UEDAI,0.2165456005
5921-NGYRH,0.2164729027
3981-QSVQI,0.2164183129
2294-SALNE,0.2162907873
0308-IVGOK,0.2161339961
7740-KKCXF,0.2159620116
2896-TBNBE,0.2155717741
4139-JPIAM,0.2155319162
4079-VTGLK,0.2155075378
5049-MUBWG,0.2148834186
3794-NFNCH,0.214679874
0289-IVARM,0.2145910016
2937-FTHUR,0.2145318803
4472-LVYGI,0.2142343344
7629-WFGLW,0.2140969903
9415-TPKRV,0.2137213845
9586-JGQKH,0.2135645672
0297-RBCSG,0.21346885
4091-TVOCN,0.2134439728
6296-DDOOR,0.2132476339
3701-SFMUH,0.213076534
8314-DPQHL,0.2127048681
1866-NXPSP,0.2125520202
1304-SEGFY,0.211817044
7159-NOKYQ,0.2115731993
9633-DENPU,0.21150362
2172-EJXVF,0.2111019435
5222-JCXZT,0.2108458723
3530-CRZSB,0.2107796362
7382-DFJTU,0.2106438789
8410-BGQXN,0.2104751498
5524-KHNJP,0.2102187865
1679-JRFBR,0.2100054285
8738-JOKAR,0.2097576363
8756-RDDLT,0.2095001418
0516-UXRMT,0.2094611962
0930-EHUZA,0.2090072165
5740-YHGTW,0.2089024963
3863-QSTYI,0.2087136819
0136-IFMYD,0.2084234022
7748-UMTRK,0.2082688253
5195-KPUNQ,0.2082665357
9142-KZXOP,0.2081512473
7619-PLRLP,0.2080211352
5756-JYOJT,0.2078656135
8548-AWOFC,0.2075044365
6870-ECSHE,0.2072339598
6473-ULUHT,0.2072112516
0750-EBAIU,0.2071940604
6994-ORCWG,0.2070919725
5709-LVOEQ,0.2064272024
5161-XEUVX,0.2058467683
4973-RLZVI,0.2056608131
7356-AYNJP,0.2053843271
3521-MNKLV,0.2052953788
1925-GMVBW,0.2052858046
3824-RHKVR,0.2050422933
2824-MYYBN,0.2049176509
7824-PANSQ,0.2048109523
2957-JIRMN,0.2047900059
8318-LCNBW,0.2045618149
3847-BAERP,0.2045103642
9445-ZUEQE,0.204417758
8769-KKTPH,0.2043119349
6202-JVYEU,0.2041382986
6663-JOCQO,0.2041357981
2133-TSRRM,0.2038566441
3370-GQEAL,0.2038549848
5795-KTGUD,0.2034376356
6082-GLJIX,0.20343612
5149-CUZUJ,0.2034248735
1336-EZFZY,0.203034346
0013-MHZWF,0.2026471337
8752-GHJFU,0.2026058849
2946-KIQSP,0.2026054659
8017-UVSZU,0.2025953637
6478-HRRCZ,0.2024052288
2978-XXSOG,0.2022873537
9763-GRSKD,0.2021471706
2931-VUVJN,0.2021038633
8295-FHIVV,0.2019483412
5774-XZTQC,0.2017290528
1698-XFZCI,0.2016199819
1237-WIYYZ,0.2014839293
7998-ZLXWN,0.2014102847
3621-CHYVB,0.2013757383
3256-EZDBI,0.2013083829
4134-BSXLX,0.201291394
4163-KIUHY,0.2010854988
6728-DKUCO,0.2009749679
1095-WGNGG,0.2008644352
9494-BDNNC,0.2003698515
7856-GANIL,0.2002380949
8457-XIGKN,0.1999725522
7787-BNTZM,0.1999451391
0098-BOWSO,0.1996264938
2436-QBZFP,0.1995320006
6865-JZNKO,0.1994850301
4767-HZZHQ,0.1993192579
3675-YDUPJ,0.1992722551
6036-TTFYU,0.1991979449
8409-WQJUX,0.1989004474
4430-YHXGG,0.198871145
2019-HDCZY,0.1987687814
3137-NYQQI,0.198737859
1852-XEMDW,0.1983824572
3373-YZZYM,0.1978618869
3062-ICYZQ,0.1977297344
4020-KIUDI,0.1977100146
3787-TRIAL,0.1976660088
6112-KTHFQ,0.1972642107
4623-ZKHLY,0.1972613446
7080-TNUWP,0.1971368049
4821-SJHJV,0.1970713416
5396-IZEPB,0.1970679601
4837-QUSFT,0.1969863786
1410-RSCMR,0.1967969214
4508-OEBEY,0.1967433199
3363-EWLGO,0.1966340266
4104-PVRPS,0.1964248842
3224-DFQNQ,0.1962510117
9788-YTFGE,0.1961298411
8800-ZKRFW,0.1959280121
5433-KYGHE,0.1956832818
1755-RMCXH,0.1953903481
2911-WDXMV,0.1952636045
9040-KZVWO,0.1951931237
3468-DRVQJ,0.1950948611
0799-DDIHE,0.1950815687
8496-DMZUK,0.1946406192
5481-NTDOH,0.1944702958
2320-YKQBO,0.1942440314
1385-TQOZW,0.193810008
2651-ZCBXV,0.1937754563
5791-KAJFD,0.1933938647
6297-NOOPG,0.192858221
5815-HGGHV,0.1928010648
6968-MHOMU,0.1927984852
3239-TPHPZ,0.1926371311
3077-RSNTJ,0.1926229889
5951-AOFIH,0.1921016682
3061-BCKYI,0.1920330907
6050-FFXES,0.1918996049
9367-TCUYN,0.1918109382
5924-IFQTT,0.1912805284
4023-RTIQM,0.1908149484
9738-QLWTP,0.1907885248
6728-CZFEI,0.1904360974
2439-QKJUL,0.1904182633
9504-DSHWM,0.1903999747
6368-NWMCE,0.1901921165
8071-SBTRN,0.1901320871
2202-OUTMO,0.1901004636
1057-FOGLZ,0.1900075508
8224-IVVPA,0.1898783531
9480-BQJEI,0.1897909236
6878-GGDWG,0.1895537281
0678-RLHVP,0.1892452848
7516-GMHUV,0.1889618395
6621-YOBKI,0.1887623818
8350-NYMVI,0.1885964348
0142-GVYSN,0.1884630368
0356-OBMAC,0.1883673054
1226-JZNKR,0.1879965195
9938-ZREHM,0.187806577
0537-QYZZN,0.1874874972
5081-NWSUP,0.1870035194
3413-CSSTH,0.1869772017
6352-GIGGQ,0.1866241115
7105-MXJLL,0.1862814106
8138-EALND,0.1862454995
2882-DDZPG,0.18600286
9076-AXYIK,0.1859865038
3282-ZISZV,0.1859633433
7672-VFMXZ,0.1859313192
7727-SHVZV,0.1859106035
5996-NRVXR,0.1858858586
7605-SNLQG,0.1858345447
1614-JBEBI,0.1858230254
7228-PAQPD,0.1857977638
3541-ZNUHK,0.1855510141
3982-DQLUS,0.1854962535
7826-VVKWT,0.185442444
7311-MQJCH,0.1853841186
8378-LKJAF,0.1853215042
6906-MPARY,0.1852583607
1707-HABPF,0.1852448467
1930-WNXSB,0.1847522116
8080-POTJR,0.1841713905
6377-KSLXC,0.184156984
3597-YASZG,0.1841287487
8201-AAXCB,0.1839784658
6171-ZTVYB,0.1836390112
8550-XSXUQ,0.1833763901
7140-ADSMJ,0.1832755194
8869-LIHMK,0.1831009382
3640-JQGJG,0.1829672827
5151-HQRDG,0.1828372008
7706-DZNKK,0.1827277472
9256-JTBNZ,0.1826771085
3186-AJIEK,0.1826297433
6303-KFWSL,0.1824927594
0787-LHDYT,0.1824916916
1376-HHBDV,0.1824034485
1744-JHKYS,0.1823122408
7102-JJVTX,0.1822322594
6278-FEPBZ,0.1821771877
7470-DYNOE,0.1821509874
3696-XRIEN,0.1820867466
5640-CAXOA,0.1819993228
2958-NHPPS,0.1819663204
4770-QAZXN,0.1818925276
5913-INRQV,0.1818077441
7036-TYDEC,0.1816761125
2402-TAIRZ,0.1815870876
7968-QUXNS,0.1814880112
3941-XTSKM,0.1812561654
8865-TNMNX,0.1809462119
6648-INWPS,0.1805544521
3537-RYBHH,0.1805435277
1371-WEPDS,0.1804985012
1784-BXEFA,0.1804472958
0565-JUPYD,0.1803322145
0345-XMMUG,0.1802840231
1543-LLLFT,0.1802822406
6196-HBOBZ,0.1802450601
2985-JUUBZ,0.1802310048
7483-IQWIB,0.1801205925
8920-NAVAY,0.1799767464
7872-RDDLZ,0.1798075316
9967-ATRFS,0.179729381
7916-VCCPB,0.1796780786
9786-IJYDL,0.1796387553
9659-ZTWSM,0.1795284036
1400-WIVLL,0.1795015338
1666-JZPZT,0.1792295633
9199-PWQVC,0.1790766895
0842-IWYCP,0.178675233
8582-KRHPJ,0.1784320336
6156-UZDLF,0.1784101966
8909-BOLNL,0.1783564045
2054-PJOCK,0.1782923212
7753-USQYQ,0.1781606417
3729-OWRVL,0.178058475
1097-FSPVW,0.1780185992
8246-SHFGA,0.1779098643
2379-GYFLQ,0.1778821145
2988-QRAJY,0.1778801607
0303-UNCIP,0.1778664485
9114-AAFQH,0.1775423939
7208-PSIHR,0.1775048731
4011-ARPHK,0.1774570697
5345-BMKWB,0.177430494
7233-IOQNP,0.1773121631
3896-RCYYE,0.1772068422
5176-LDKUH,0.1771745263
4622-YNKIJ,0.1771245949
5092-STPKP,0.1769459743
2307-FYNNL,0.1766218939
5915-DGNVC,0.1765775164
9411-TPQQV,0.1764151333
1984-GPTEH,0.1763145407
2925-MXLSX,0.1760462994
0750-EKNGL,0.1760232669
6979-TNDEU,0.1759881756
6749-UTDVX,0.175987773
0310-SUCIN,0.1757144225
9800-ONTFE,0.1753820156
8573-CGOCC,0.1753078434
1921-KYSAY,0.1752880257
3214-IYUUQ,0.1750195867
7707-PYBBH,0.1749866689
4049-ZPALD,0.1747440626
9289-LBQVU,0.1746517134
1140-UKVZG,0.1745949086
5829-NVSQN,0.1744288442
5537-UXXVS,0.1743836537
5651-CRHKQ,0.1742737645
0282-NVSJS,0.1741760524
5025-GOOKI,0.1739087482
0701-RFGFI,0.1737071655
1089-HDMKP,0.1735645735
6941-KXRRV,0.1734640471
6131-JLWZM,0.1732992444
0696-UKTOX,0.1731755811
9546-KDTRB,0.1731382187
5478-JJVZK,0.1730359819
9589-ABEPT,0.1729302264
4881-GQJTW,0.1725267378
1397-XKKWR,0.1724617921
8404-VLQFB,0.1721163205
8220-OCUFY,0.1718823222
3428-MMGUB,0.1712724598
0557-ASKVU,0.1710429409
4936-YPJNK,0.171020854
1179-INLAT,0.1708416435
3391-JSQEW,0.1708270414
9862-KJTYK,0.1707862868
8467-WYNSR,0.1706152401
7663-CUXZB,0.1703377298
3097-IDVPU,0.1702555517
8059-UDZFY,0.1701487759
2428-ZMCTB,0.1701134632
2001-EWBQU,0.1700892578
7746-QYVCO,0.1699899585
1371-DWPAZ,0.1699350518
7669-LCRSD,0.1697105161
1732-FEKLD,0.1695526078
1428-IEDPR,0.1692118385
2316-ESMLS,0.1687827368
4223-BKEOR,0.1687378559
9496-IVVRP,0.168596649
0716-BQNDX,0.1685799614
5863-OOKCL,0.1683080806
4806-DXQCE,0.168292409
2391-IPLOP,0.1681895415
5539-HIVAK,0.1681866986
4304-TSPVK,0.1680337097
0440-QEXBZ,0.1678905575
6674-KVJHG,0.1678586154
4682-BLBUC,0.1678183038
6972-SNKKW,0.1677872883
0549-CYCQN,0.1676280047
4063-EIKNQ,0.1668324995
0980-PVMRC,0.1665905422
1730-VFMWO,0.1665415091
4369-NYSCF,0.1664957237
1353-GHZOS,0.1663111594
0708-SJDIS,0.1662635555
9351-LZYGF,0.1662239615
5090-EMGTC,0.1657907463
2074-GUHPQ,0.165713654
2851-MMUTZ,0.1655115077
4198-VFOEA,0.165479327
9357-UJRUN,0.1652305752
9330-VOFSZ,0.1650957414
4324-BZCKL,0.165026907
9931-KGHOA,0.1650058526
5193-QLVZB,0.1649248529
7993-NQLJE,0.1648210522
2361-UPSND,0.1646537772
2923-ARZLG,0.1646460928
9578-FOMUK,0.1645053868
9971-ZWPBF,0.1644318165
0380-ZCSBI,0.1644106037
6773-LQTVT,0.1643637558
7785-RDVIG,0.1642338983
7587-AOVVU,0.1640023875
6319-QSUSR,0.163694553
4795-WRNVT,0.1636110579
6993-YGFJV,0.1635615021
1576-PFZIW,0.1635528549
4429-WYGFR,0.1635492686
7123-WQUHX,0.1635239045
2364-UFROM,0.1630519066
3318-ISQFQ,0.1628108817
5173-ZXXXL,0.1625628078
8041-TMEID,0.1623062395
0106-UGRDO,0.1622841489
2323-ARSVR,0.1622751432
8259-NFJTV,0.1622718423
7266-GSSJX,0.1619631767
9013-AQORL,0.1616099984
3070-BDOQC,0.1615976693
2533-TIBIX,0.1613720718
9904-EHEVJ,0.1612725506
4742-DRORA,0.1610806147
9089-UOWJG,0.1608839097
3255-GRXMG,0.1607048772
7100-FQPRV,0.1606962863
4778-IZARL,0.1605703844
9839-ETQOE,0.1605684222
1171-TYKUR,0.1605045351
4686-GEFRM,0.1602604621
6732-FZUGP,0.1601393121
5804-HYIEZ,0.1601081027
4501-UYKBC,0.1600879362
0310-VQXAM,0.1599654213
0744-GKNGE,0.1598726987
6490-FGZAT,0.1598060917
9644-KVCNC,0.1595252083
9128-CPXKI,0.1595209704
0083-PIVIK,0.1594516104
4012-ZTHBR,0.1593862119
8189-DUKMV,0.1592787775
0111-KLBQG,0.1592282074
2272-WUSPA,0.1591670002
2639-UGMAZ,0.1590832069
2061-VVFST,0.1590100967
8100-HZZLJ,0.1589771711
2040-OBMLJ,0.1588824508
2277-BKJKN,0.1587865076
7956-XQWGU,0.1583850725
7820-ZYGNY,0.1583649662
8910-ICHIU,0.1583049362
0774-IFUVM,0.1581107539
4903-CNOZC,0.1579033461
5256-SKJGO,0.1578385181
7078-NVFAM,0.1576373654
9408-HRXRK,0.1575348981
7954-MLBUN,0.1575285983
3181-MIZBN,0.1573641672
3096-YXENJ,0.15729164
6502-KUGLL,0.1570419015
8782-NUUOL,0.1570194218
0052-DCKON,0.1569487088
2242-MFOTG,0.1569457586
1877-HKBQX,0.1569434172
2811-POVEX,0.1568257062
7110-BDTWG,0.1568009695
9152-AMKAK,0.156670853
9294-TDIPC,0.1563442605
9092-GDZKO,0.1562755281
0373-AIVNJ,0.1562684171
8123-QBNAZ,0.1560333531
4627-MIHJH,0.1558514948
6671-NGWON,0.1558488481
2338-BQEZT,0.1556885478
3750-RNQKR,0.1555387142
6040-CGACY,0.1555380947
5382-TEMLV,0.1554579638
2434-EEVDB,0.1553538587
1060-ENTOF,0.1552654658
2192-CKRLV,0.1550883349
2812-ENYMO,0.1549793952
9860-LISIZ,0.1549459994
2672-TGEFF,0.1544370755
6620-HVDUJ,0.1543877295
9200-NLNPD,0.1543786158
7674-YTAFD,0.1542302432
6568-POCUI,0.1540234847
4389-UEFCZ,0.1537831745
3639-XJHKQ,0.1536585864
5989-AXPUC,0.153502642
8198-RKSZG,0.1534493477
4660-IRIBM,0.1527963284
9405-GPBBG,0.1523031359
2239-CFOUJ,0.1522775505
6231-WFGFH,0.1522541102
2243-FNMMI,0.152214661
2240-HSJQD,0.1522113884
8777-MBMTS,0.1521830891
9575-IWCAZ,0.1520106393
4003-OCTMP,0.1518016779
3209-ZPKFI,0.151691941
4730-AWNAU,0.1516131239
7876-AEHIG,0.1515597936
7989-VCQOH,0.1513478355
5934-TSSAU,0.151347429
1621-YNCJH,0.1510800745
6266-QHOJZ,0.1509627466
5468-BPMMO,0.1509575822
6366-XIVKZ,0.1508693389
7764-BDPEE,0.1506963712
0665-XHDJU,0.1506736919
1125-SNVCK,0.1505876114
5360-LJCNJ,0.1505794409
8930-XOTDP,0.1505454398
4456-RHSNB,0.1505155712
1357-MVDOZ,0.1504800231
5236-XMZJY,0.1504380311
9730-DRTMJ,0.1502736206
3450-WXOAT,0.1499915632
1216-JWVUX,0.1498672052
4418-LZMSV,0.1494592195
8332-OSJDW,0.1493989858
9522-ZSINC,0.1492678363
0396-UKGAI,0.1492183062
3524-WQDSG,0.149122085
0953-LGOVU,0.1490138799
8752-IMQOS,0.1490066068
6837-BJYDQ,0.1489581681
5777-ZPQNC,0.1488583237
0667-NSRGI,0.1486593484
9558-IHEZX,0.1484634021
4654-GGUII,0.1483856849
6476-YHMGA,0.1483816584
1545-JFUML,0.1481408358
0254-KCJGT,0.1478572387
5716-LIBJC,0.1478366127
9027-TMATR,0.1476876682
2038-YSEZE,0.1475576048
7595-EHCDL,0.1474940699
6505-OZNPG,0.1473430335
6992-TKNYO,0.1472825242
5753-QQWPW,0.147155506
8174-TBVCF,0.1470511084
4801-KFYKL,0.1470270129
6308-CQRBU,0.1469747614
8780-RSYYU,0.1469568551
0997-YTLNY,0.1469434529
2450-ZKEED,0.1467239261
4611-ANLQC,0.1466038154
0670-ANMUU,0.1465341244
2834-JKOOW,0.1463040227
6968-URWQU,0.1462536934
5574-NXZIU,0.1462336351
3397-AVTKU,0.146225804
3011-WQKSZ,0.1462138703
9917-KWRBE,0.1461248531
3472-OAOOR,0.1460663131
1936-UAFEH,0.1460029201
0347-UBKUZ,0.1459968421
3635-JBPSG,0.1459790542
8659-HDIYE,0.1455261889
4043-MKDTV,0.145408118
8610-ZIKJJ,0.1453199864
7929-SKFGK,0.1450895162
2580-ASVVY,0.1449890031
6718-BDGHG,0.1449805067
7690-KPNCU,0.1448964207
7136-IHZJA,0.1447670455
3354-OADJP,0.1446998474
6447-GORXK,0.1446292305
9959-WOFKT,0.1445031702
0484-JPBRU,0.1444103571
5651-YLPRD,0.1441717923
8224-UAXBZ,0.1440864236
9060-HJJRW,0.1440716489
3442-ZHHCC,0.1440406549
7654-YWJUF,0.1438709713
7964-ZRKKG,0.1437713512
8049-WJCLQ,0.1437586032
4608-LCIMN,0.1437050684
6967-QIQRV,0.1435517887
3957-HHLMR,0.1435379182
9386-LDCZR,0.1435352591
8221-EQDGL,0.1435323166
7923-IYJWY,0.1433538983
0080-EMYVY,0.1431632745
2558-BUOZZ,0.1431391764
4186-ZBUEW,0.1430664134
4560-WQAQW,0.1428606776
4947-DSMXK,0.1428273716
2926-JEJJC,0.1427806622
3623-FQBOX,0.1427011044
1539-LNKHM,0.1426169594
4199-QHJNM,0.1426118969
6253-WRFHY,0.1425006379
5343-SGUBI,0.1423382014
1360-RCYRT,0.1422764818
9955-QOPOY,0.1422741499
9972-NKTFD,0.1422170755
3908-MKIMJ,0.1420999533
8400-WZICQ,0.142088521
6668-CNMFP,0.1418072344
6048-UWKAL,0.1415943766
1325-USMEC,0.1413278107
0723-VSOBE,0.1412692045
9866-OCCKE,0.1411692678
5447-VYTKW,0.1411195315
8089-UZWLX,0.1409064664
4274-DRSQT,0.1408778296
0384-LPITE,0.1406912017
8097-VBQTZ,0.1406126107
8929-KSWIH,0.140517612
5160-UXJED,0.1403986562
0064-YIJGF,0.1403607778
4547-FZJWE,0.1402960233
8107-RZLNV,0.1402739024
6838-HVLXG,0.1402435164
7909-FIOIY,0.1401465749
4815-TUMEQ,0.1400993611
5203-XEHAX,0.1400580041
8384-FZBJK,0.1397030733
5337-IIWKZ,0.1396736589
1661-CZBAU,0.1396664575
2959-EEXWB,0.1396131932
8879-ZKJOF,0.1393670709
5522-NYKPB,0.1393562453
3190-FZATL,0.139345972
8822-KNBHV,0.1393367512
9995-HOTOH,0.1393145612
9137-UIYPG,0.1392242642
3407-QGWLG,0.1389417013
4906-ZHGPK,0.138716362
2410-CIYFZ,0.1385781343
4393-OBCRR,0.1385174236
4119-ZYPZY,0.138458235
2348-KCJLT,0.1383734301
7184-LRUUR,0.138200837
6999-CHVCF,0.1381164462
1794-SWWKL,0.1381023968
0727-BNRLG,0.1379852765
4450-MDZFX,0.1377260894
9610-WCESF,0.1374588965
8075-GXIUB,0.1374476802
8942-DBMHZ,0.1373631237
0134-XWXCE,0.1373339126
1680-VDCWW,0.1372700068
5756-OZRIO,0.1372624544
0074-HDKDG,0.1371424277
3969-JQABI,0.1370675534
8085-MSNLK,0.1367693028
6250-CGGUN,0.1365869694
2324-EFHVG,0.1362624591
9754-CLVZW,0.1362345252
2680-XKKNJ,0.1361052303
9143-CANJF,0.136091059
0956-SYCWG,0.1360896368
